Text,link,year,aspect,sentiment,prob
Ces filles s appelaient Mama Blexi Paulina Younis ou Daxi,https://www.lemonde.fr/a-bord-de-l-aquarius/article/2016/07/20/vingt-deux-migrants-retrouves-morts-dans-un-canot-en-mediterranee_4972488_4961323.html,2016,filles,Positive,0.6083942651748657
J ai tiré trois filles par les épaules qui étaient près de moi et allaient se noyer dans le mélange toxique,https://www.lemonde.fr/a-bord-de-l-aquarius/article/2016/07/20/vingt-deux-migrants-retrouves-morts-dans-un-canot-en-mediterranee_4972488_4961323.html,2016,filles,Negative,0.9963680505752563
Des filles qui étaient assises au milieu se sont trouvées prisonnières et ont été écrasées ou noyées dans l eau mélangée à beaucoup d essence renversée raconte Ousmane,https://www.lemonde.fr/a-bord-de-l-aquarius/article/2016/07/20/vingt-deux-migrants-retrouves-morts-dans-un-canot-en-mediterranee_4972488_4961323.html,2016,filles,Negative,0.9966490864753723
Une femme élevée à la dure entre un père au tempérament trempé et à l accent du Sud Ouest qui l éduque avec sa sœur comme une équipe de rugby avec exigence et sans les traiter en filles et une mère d origine polonaise chef d entreprise qui lui apprend à avoir des plumes de canard quand il pleut l eau glisse sur toi,https://www.lemonde.fr/a-la-une/article/2005/03/19/mam-objectif-matignon_629090_3208.html,2005,filles,Negative,0.9596351981163025
Mais pas question de prendre la douche avec les autres filles,https://www.lemonde.fr/a-la-une/article/2005/04/04/vieillir-avec-le-sida_634998_3208.html,2005,filles,Negative,0.3956291973590851
Dans les maisons de rendez vous Madonna Hollywood CNN ou Tokyo les filles leur numéro bien en vue s alignent derrière une grande vitre,https://www.lemonde.fr/a-la-une/article/2005/04/12/cambodge-une-si-longue-convalescence_638331_3208.html,2005,filles,Positive,0.9961081147193909
Il habitait avec la dernière de ses filles Benjamine qu il avait eue à 60 ans et dont il avait obtenu la garde,https://www.lemonde.fr/a-la-une/article/2005/04/23/olivier-merlin-un-enchante-de-la-vie_642271_3208.html,2005,filles,Positive,0.4999924898147583
Car la fratrie d Ayaan se composait de deux filles et d un fils,https://www.lemonde.fr/a-la-une/article/2005/05/17/l-insoumise-de-la-haye_650685_3208.html,2005,filles,Neutral,0.9638745784759521
Ayaan est une petite fille sage et sérieuse admirant à la fois sa mère soucieuse de faire respecter la religion à la lettre et son père héros politique dont les études en Occident n ont pas ébranlé la foi quoique l ayant convaincu de faire quelques entorses aux coutumes initiateur des campagnes d alphabétisation il exige que ses filles poursuivent des études et s oppose à leur excision,https://www.lemonde.fr/a-la-une/article/2005/05/17/l-insoumise-de-la-haye_650685_3208.html,2005,filles,Positive,0.8063493371009827
Dans son école pour filles à Nairobi les élèves manquent souvent à l appel,https://www.lemonde.fr/a-la-une/article/2005/05/17/l-insoumise-de-la-haye_650685_3208.html,2005,filles,Negative,0.731414258480072
Fonte des revenus L avocate du dossier n 5 donc même cinquantaine chic même sac griffé encourage sa cliente à raconter les deux années de retard de pension alimentaire les multiples procédures engagées en vain les frais d inscription non acquittés à l école privée des trois filles qu elle évoque d une voix vacillante,https://www.lemonde.fr/a-la-une/article/2005/06/24/chronique-ordinaire-de-la-haine-conjugale_665799_3208.html,2005,filles,Negative,0.9174224138259888
Il ne peut malheureusement plus s acquitter des 3 700 euros de pension dus à sa femme et à ses filles,https://www.lemonde.fr/a-la-une/article/2005/06/24/chronique-ordinaire-de-la-haine-conjugale_665799_3208.html,2005,filles,Neutral,0.4764876961708069
Les lettres envoyées par les filles sont manuscrites petits coeurs en guise de points sur les i celles des hommes sont tapées sur ordinateur,https://www.lemonde.fr/a-la-une/article/2005/07/02/le-bonheur-en-carton-pate_668711_3208.html,2005,filles,Negative,0.9344165921211243
Plus loin les deux ravissantes filles du désert ont dû prendre à gauche pour retourner vers leur 4 4 Aron voulait poursuivre la descente vers une falaise couverte de peintures rupestres une balade d une bonne douzaine de kilomètres,https://www.lemonde.fr/a-la-une/article/2005/07/23/l-homme-a-la-main-coupee-par-charlie-buffet_674951_3208.html,2005,filles,Positive,0.9907337427139282
Le garçon a proposé aux filles de l accompagner elles ont tenté de le convaincre de rentrer boire une bière,https://www.lemonde.fr/a-la-une/article/2005/07/23/l-homme-a-la-main-coupee-par-charlie-buffet_674951_3208.html,2005,filles,Neutral,0.5482484698295593
Au moment des adieux l une des filles l a pris en photo de profil devant l ouverture d une gorge sombre,https://www.lemonde.fr/a-la-une/article/2005/07/23/l-homme-a-la-main-coupee-par-charlie-buffet_674951_3208.html,2005,filles,Negative,0.9891400337219238
Sur les murs des slogans invitant les futures mères à ne pas se débarrasser de leurs foetus au cas où elles attendraient des bébés de sexe féminin rappellent le vieil ostracisme chinois à l égard des filles,https://www.lemonde.fr/a-la-une/article/2005/08/13/la-fortune-de-messieurs-li-par-bruno-philip_679863_3208.html,2005,filles,Negative,0.9069914817810059
Le soir en père attentif et époux tendre il aime y faire la lecture à l impératrice Alexandra et à leurs quatre filles Alexis le tsarévitch né à l été 1903 est encore bébé,https://www.lemonde.fr/a-la-une/article/2005/08/24/la-russie-vacille-par-natalie-nougayrede_682251_3208.html,2005,filles,Positive,0.7348074316978455
Quelques rares titres s adressent aux petites filles dont La Poupée modèle,https://www.lemonde.fr/a-la-une/article/2005/08/27/becassine-debarque-par-yves-marie-labe_683035_3208.html,2005,filles,Positive,0.9857118725776672
Peu avant la publication de La Semaine de Suzette L Ouvrier du 18 janvier 1905 vante déjà le futur hebdomadaire pour petites filles bien élevées et précise que les récits seront toujours écrits par des auteurs connaissant bien la jeunesse sachant lui faire aimer ce qui est beau et bien et lui montrer au dessus du beau et du bien Dieu leur source éternelle,https://www.lemonde.fr/a-la-une/article/2005/08/27/becassine-debarque-par-yves-marie-labe_683035_3208.html,2005,filles,Positive,0.8833408951759338
On dénombre 100 000 bonnes d origine bretonne à Paris dans les années 1900 et nombreuses sont les filles de joie qui répondent en breton aux sollicitations des clients,https://www.lemonde.fr/a-la-une/article/2005/08/27/becassine-debarque-par-yves-marie-labe_683035_3208.html,2005,filles,Positive,0.9981765747070312
A Jaji les garçons étudient dans un bâtiment retapé les filles sous les arbres faute de classes,https://www.lemonde.fr/a-la-une/article/2005/09/16/afghanistan-des-urnes-dans-le-chaos_689775_3208.html,2005,filles,Negative,0.9868822693824768
Ma seule politique c était l éducation de mes trois filles,https://www.lemonde.fr/a-la-une/article/2005/09/23/tali-fahima-une-israelienne-trop-curieuse_692170_3208.html,2005,filles,Positive,0.8607655763626099
Après sa première tentative en 2003 les filles se détournent de lui,https://www.lemonde.fr/a-la-une/article/2005/10/01/survivre-au-suicide-d-un-enfant_694917_3208.html,2005,filles,Negative,0.9902014136314392
L une de ses filles est asthmatique,https://www.lemonde.fr/a-la-une/article/2005/10/15/un-jour-dans-une-vie-de-squat_699803_3208.html,2005,filles,Negative,0.9944605827331543
Fils filles neveux nièces cousins gendres du chef de l Etat,https://www.lemonde.fr/a-la-une/article/2005/11/26/la-bande-a-bongo_714579_3208.html,2005,filles,Positive,0.5197830200195312
Sept filles et sept garçons,https://www.lemonde.fr/a-la-une/article/2005/11/30/les-wiel-famille-du-nord-a-outreau_715930_3208.html,2005,filles,Positive,0.6880394220352173
Monique l aînée des filles et ses deux autres soeurs retraitées Marie Pierre et Bernadette assurent la permanence chaque jour à l audience,https://www.lemonde.fr/a-la-une/article/2005/11/30/les-wiel-famille-du-nord-a-outreau_715930_3208.html,2005,filles,Neutral,0.6565210223197937
La troupe joue dans le train qui relie Battambang à Phnom Penh un transport peu cher utilisé par des gens particulièrement vulnérables des enfants errants des paysans à la recherche d un travail en ville des jeunes filles qui font du petit commerce explique Khuon Det,https://www.lemonde.fr/a-la-une/article/2005/12/10/le-cirque-des-enfants-perdus_719860_3208.html,2005,filles,Negative,0.6821829080581665
Aujourd hui il dirige l école de musique de Phare qui accueille une cinquantaine d élèves dont un quart de filles une innovation dans la tradition khmère,https://www.lemonde.fr/a-la-une/article/2005/12/10/le-cirque-des-enfants-perdus_719860_3208.html,2005,filles,Positive,0.7520443201065063
